gene_id,C4.gene_counts,C5.gene_counts,C7.gene_counts,T10.gene_counts,T11.gene_counts,T8.gene_counts
ENSMUSG00000117057,0,0,0,0,0,0
ENSMUSG00000090747,0,0,0,0,0,0
ENSMUSG00000117265,0,0,0,0,0,0
ENSMUSG00000117230,0,0,0,0,0,0
ENSMUSG00000117142,0,0,0,0,0,0
ENSMUSG00000092043,0,0,0,0,0,0
ENSMUSG00000090897,0,0,0,0,0,0
ENSMUSG00000117190,0,0,0,0,0,0
ENSMUSG00000095540,0,0,0,0,0,0
ENSMUSG00000093957,0,0,0,0,0,0
ENSMUSG00000117279,0,0,0,0,0,0
ENSMUSG00000073396,0,0,0,0,0,0
ENSMUSG00000050668,329,266,227,212,374,292
ENSMUSG00000091549,210,207,83,213,217,208
ENSMUSG00000024079,643,588,290,521,600,631
ENSMUSG00000065387,2,2,0,3,0,0
ENSMUSG00000038045,15,14,12,6,14,6
ENSMUSG00000062691,31,33,39,53,35,47
ENSMUSG00000024081,1650,1380,1105,1502,1958,1507
ENSMUSG00000024082,255,257,275,196,270,343
ENSMUSG00000024070,4044,3351,2827,3263,4683,3830
ENSMUSG00000098114,0,0,0,0,0,0
ENSMUSG00000024084,7,7,5,4,11,13
ENSMUSG00000117054,0,0,0,0,0,0
ENSMUSG00000071230,0,1,0,0,3,0
ENSMUSG00000117379,0,0,0,0,0,0
ENSMUSG00000024155,0,0,0,0,0,0
ENSMUSG00000024158,133,119,112,103,121,138
ENSMUSG00000045316,14,34,26,15,13,21
ENSMUSG00000046070,2,0,0,0,0,0
ENSMUSG00000039183,1362,1085,1561,983,1527,1124
ENSMUSG00000024160,294,201,238,145,326,239
ENSMUSG00000073436,417,403,245,231,403,391
ENSMUSG00000024163,3330,2781,1263,1991,2753,2521
ENSMUSG00000038880,220,131,228,26,199,74
ENSMUSG00000073435,0,0,0,0,0,0
ENSMUSG00000024165,1287,1046,1390,1019,1638,1468
ENSMUSG00000038002,3289,2791,1607,2379,3023,2472
ENSMUSG00000086594,0,0,0,0,0,0
ENSMUSG00000024228,0,0,4,0,0,0
ENSMUSG00000077629,0,0,0,0,0,0
ENSMUSG00000024227,0,0,0,0,0,0
ENSMUSG00000046196,0,3,0,0,0,2
ENSMUSG00000055760,195,198,212,164,274,271
ENSMUSG00000035051,1512,1477,941,1284,1773,1536
ENSMUSG00000117440,34,12,4,10,27,22
ENSMUSG00000045257,21,26,38,36,27,16
ENSMUSG00000054901,3,1,1,0,0,0
ENSMUSG00000024241,1073,899,500,840,1210,960
ENSMUSG00000066938,0,4,0,1,0,0
ENSMUSG00000097125,2,10,1,1,11,6
ENSMUSG00000120260,10,9,5,4,18,5
ENSMUSG00000024014,10935,6689,9605,9238,9037,6408
ENSMUSG00000091614,4,2,1,1,0,1
ENSMUSG00000079580,0,3,3,0,0,3
ENSMUSG00000042203,992,816,893,728,1089,917
ENSMUSG00000089900,6,2,0,25,4,6
ENSMUSG00000098764,0,0,0,0,0,0
ENSMUSG00000117376,0,0,0,0,0,0
ENSMUSG00000092203,276,227,309,200,307,224
ENSMUSG00000093009,0,0,0,0,0,0
ENSMUSG00000092687,0,0,0,0,0,0
ENSMUSG00000092557,0,2,0,0,0,0
ENSMUSG00000090877,374,223,507,209,541,43
ENSMUSG00000091971,109,88,181,88,364,50
ENSMUSG00000007033,4,3,5,11,3,13
ENSMUSG00000073415,7,3,2,11,0,2
ENSMUSG00000007050,651,587,789,373,692,363
ENSMUSG00000120992,1850,1829,2470,1591,2359,2454
ENSMUSG00000007029,17629,14272,17214,11923,16970,15437
ENSMUSG00000007030,160,237,54,68,89,200
ENSMUSG00000036185,48,68,6,45,25,78
ENSMUSG00000007035,348,358,177,223,300,360
ENSMUSG00000120973,20,20,4,14,22,29
ENSMUSG00000118881,5,3,6,2,8,5
ENSMUSG00000007041,9655,7751,12170,6702,10489,8179
ENSMUSG00000007039,410,332,406,283,431,460
ENSMUSG00000073414,1,0,0,0,1,1
ENSMUSG00000092586,0,0,0,0,0,0
ENSMUSG00000073413,0,0,0,0,0,0
ENSMUSG00000013766,0,0,0,0,0,0
ENSMUSG00000034923,0,0,0,0,0,0
ENSMUSG00000007036,1070,843,880,658,1003,811
ENSMUSG00000034482,0,0,0,0,0,0
ENSMUSG00000043807,53,27,24,26,44,58
ENSMUSG00000024387,2287,1851,2572,1587,2555,2186
ENSMUSG00000092417,464,403,546,346,510,421
ENSMUSG00000092241,11,4,5,12,2,9
ENSMUSG00000043311,121,123,132,105,165,154
ENSMUSG00000024391,38,17,20,25,32,27
ENSMUSG00000024392,7069,5225,6208,4493,5878,5290
ENSMUSG00000024393,28640,23018,25143,20100,29078,24105
ENSMUSG00000064853,9,1,1,7,6,2
ENSMUSG00000090936,28,27,5,26,10,34
ENSMUSG00000024397,78,77,63,38,80,80
ENSMUSG00000086076,8,1,15,7,7,8
ENSMUSG00000073412,207,159,234,112,169,137
ENSMUSG00000024399,9263,6794,10629,4228,8254,5169
ENSMUSG00000098291,22,30,5,11,16,12
ENSMUSG00000024401,363,358,298,337,514,356
ENSMUSG00000024402,2096,1978,1812,1390,2094,1598
ENSMUSG00000099006,0,0,0,0,0,0
ENSMUSG00000120349,6,3,0,9,16,0
ENSMUSG00000042419,484,364,540,247,419,309
ENSMUSG00000081650,10,8,6,5,5,10
ENSMUSG00000024403,80,90,70,77,114,81
ENSMUSG00000019432,8990,7392,6549,6313,8427,7812
ENSMUSG00000075770,0,0,0,0,0,0
ENSMUSG00000098499,2,0,0,3,0,0
ENSMUSG00000065273,11,12,3,5,1,6
ENSMUSG00000098269,9,11,2,2,6,2
ENSMUSG00000121509,4,20,5,3,7,14
ENSMUSG00000049823,168,143,166,142,151,223
ENSMUSG00000121067,11,6,2,0,3,6
ENSMUSG00000013787,7087,5563,6353,4629,6456,5995
ENSMUSG00000007034,7,53,4,4,3,4
ENSMUSG00000007038,3278,2306,2032,2446,2484,1939
ENSMUSG00000092609,0,0,0,0,0,0
ENSMUSG00000117209,0,0,0,0,1,0
ENSMUSG00000117013,5,12,1,9,9,1
ENSMUSG00000117070,1,1,2,5,8,5
ENSMUSG00000035868,176,191,144,189,227,224
ENSMUSG00000067928,51,76,38,45,132,100
ENSMUSG00000061544,20,30,24,20,27,36
ENSMUSG00000117056,0,0,0,0,0,0
ENSMUSG00000049202,0,0,0,0,0,0
ENSMUSG00000047189,0,0,0,0,0,0
ENSMUSG00000069743,4,6,0,0,1,4
ENSMUSG00000078546,51,75,36,55,50,76
ENSMUSG00000117049,0,0,0,0,0,0
ENSMUSG00000073448,142,143,81,202,158,151
ENSMUSG00000121586,0,0,0,0,0,0
ENSMUSG00000120162,20,17,14,27,16,21
ENSMUSG00000045038,559,422,485,509,530,435
ENSMUSG00000117546,10,1,4,13,14,7
ENSMUSG00000100738,0,0,0,0,0,0
ENSMUSG00000121124,12,5,10,0,20,9
ENSMUSG00000117568,0,0,0,0,0,0
ENSMUSG00002076026,0,0,0,0,0,0
ENSMUSG00000120725,0,0,0,0,0,0
ENSMUSG00000120278,0,0,0,0,0,0
ENSMUSG00000024140,18,18,14,7,11,21
ENSMUSG00000117538,0,0,0,0,0,0
ENSMUSG00000071036,3,1,3,2,0,0
ENSMUSG00000092542,0,0,0,0,0,0
ENSMUSG00000094884,0,0,0,0,0,0
ENSMUSG00000092396,0,0,0,0,0,0
ENSMUSG00000063188,0,0,0,0,0,0
ENSMUSG00000092568,0,0,0,0,0,0
ENSMUSG00000092477,0,0,0,0,0,0
ENSMUSG00000059687,0,0,0,0,0,0
ENSMUSG00000092601,0,0,0,0,0,0
ENSMUSG00000029184,0,0,0,0,0,0
ENSMUSG00000016283,0,0,0,0,0,0
ENSMUSG00000090894,0,0,0,0,0,1
ENSMUSG00000095858,0,0,0,0,0,0
ENSMUSG00000095603,0,0,0,0,0,0
ENSMUSG00000024176,7,3,13,0,16,3
ENSMUSG00000091475,16,8,5,3,16,9
ENSMUSG00000002279,210,152,209,162,239,178
ENSMUSG00000119129,0,0,0,0,0,0
ENSMUSG00000117791,0,0,0,0,0,0
ENSMUSG00000118136,0,0,0,0,0,0
ENSMUSG00000117657,0,0,0,0,0,0
ENSMUSG00000025739,1,2,0,1,3,0
ENSMUSG00000019214,718,590,528,426,622,634
ENSMUSG00000041199,282,225,313,173,263,246
ENSMUSG00000041062,5,2,0,1,5,3
ENSMUSG00002075207,0,0,0,0,0,0
ENSMUSG00000063011,0,0,0,0,0,0
ENSMUSG00000117741,0,0,0,0,0,0
ENSMUSG00000002280,727,668,681,636,858,623
ENSMUSG00000061046,160,162,109,91,109,157
ENSMUSG00000098329,0,0,0,0,0,0
ENSMUSG00000071202,34,36,9,22,43,36
ENSMUSG00000057411,331,298,273,228,307,342
ENSMUSG00000118135,0,0,0,0,0,0
ENSMUSG00000002274,396,293,389,236,329,385
ENSMUSG00000025738,0,0,0,1,0,0
ENSMUSG00000025737,748,669,773,647,808,787
ENSMUSG00000025736,102,88,99,104,140,156
ENSMUSG00000039615,570,530,571,379,661,509
ENSMUSG00000093076,0,0,0,0,0,0
ENSMUSG00000120308,54,49,17,29,40,50
ENSMUSG00000025735,75,37,18,18,26,24
ENSMUSG00000093593,0,1,0,0,0,0
ENSMUSG00000025733,939,799,656,575,874,823
ENSMUSG00000073434,1485,1087,818,891,994,1280
ENSMUSG00000025732,11,7,8,11,7,10
ENSMUSG00000025731,330,245,345,234,442,309
ENSMUSG00000071192,47,35,26,19,24,41
ENSMUSG00000025730,354,288,342,279,383,336
ENSMUSG00000057580,4,12,2,1,1,1
ENSMUSG00000084862,11,24,8,3,7,28
ENSMUSG00000025728,1701,1512,1512,1296,1739,1434
ENSMUSG00000090113,0,0,0,0,0,0
ENSMUSG00000025727,0,0,0,0,0,0
ENSMUSG00000097405,18,10,2,2,15,19
ENSMUSG00000037326,1712,1440,1114,1157,1488,1361
ENSMUSG00000097523,7,7,8,5,2,2
ENSMUSG00000058159,1,0,0,0,9,0
ENSMUSG00000003541,13,9,11,12,31,14
ENSMUSG00000059714,318,235,352,188,339,275
ENSMUSG00000001525,23554,17996,26931,16069,24617,22442
ENSMUSG00000061607,2840,2642,2035,2301,3040,3021
ENSMUSG00000087443,6,6,0,2,13,7
ENSMUSG00000059791,127,117,206,151,193,151
ENSMUSG00000121151,28,28,9,37,53,26
ENSMUSG00000034595,4428,3771,5181,3366,4642,3885
ENSMUSG00002076711,0,0,0,0,0,0
ENSMUSG00000024422,3463,2797,2865,2057,2963,2903
ENSMUSG00000050705,462,430,374,315,618,326
ENSMUSG00000084998,41,38,13,38,25,24
ENSMUSG00000024426,146,159,113,118,230,192
ENSMUSG00000024436,281,232,273,245,311,293
ENSMUSG00000039220,1487,1549,1469,1182,1813,1811
ENSMUSG00000084751,0,0,0,0,0,0
ENSMUSG00000049832,3,0,0,0,2,0
ENSMUSG00000092284,1,0,0,2,0,0
ENSMUSG00000038762,4244,3390,3942,3098,4441,3921
ENSMUSG00000077931,0,0,0,0,0,0
ENSMUSG00000120154,3,0,5,0,1,0
ENSMUSG00000038500,1008,713,763,765,985,659
ENSMUSG00000024429,1786,1296,1736,1231,1668,1415
ENSMUSG00000092604,4,3,3,1,6,11
ENSMUSG00000092368,62,61,37,43,72,74
ENSMUSG00000053835,439,530,432,400,610,488
ENSMUSG00000067212,4747,4428,5151,3025,4477,3896
ENSMUSG00000056116,1441,1167,1539,1155,1640,1693
ENSMUSG00000073407,0,0,0,0,1,0
ENSMUSG00000121510,1,0,0,0,1,0
ENSMUSG00000024446,350,238,291,249,257,216
ENSMUSG00000045409,1758,1516,710,1092,1567,1363
ENSMUSG00000023083,3,6,4,7,6,5
ENSMUSG00000024448,0,0,0,0,0,0
ENSMUSG00000100384,0,0,0,0,0,0
ENSMUSG00000100216,0,0,0,0,0,0
ENSMUSG00000099641,0,0,0,0,0,0
ENSMUSG00000100271,0,0,0,0,0,0
ENSMUSG00000095634,0,0,0,0,0,0
ENSMUSG00000101393,0,0,0,0,0,0
ENSMUSG00000100885,0,0,0,0,0,0
ENSMUSG00000101120,0,0,0,0,0,0
ENSMUSG00000101216,0,0,0,0,0,0
ENSMUSG00000100032,0,0,0,0,0,0
ENSMUSG00000101080,0,0,0,0,0,0
ENSMUSG00000094444,0,0,0,0,0,0
ENSMUSG00000100308,0,0,0,0,0,0
ENSMUSG00000101423,0,0,0,0,0,0
ENSMUSG00000095626,0,0,0,0,0,0
ENSMUSG00000101761,0,0,0,0,0,0
ENSMUSG00000099493,0,0,0,0,0,0
ENSMUSG00000096777,0,0,0,0,0,0
ENSMUSG00000102119,0,0,0,0,0,0
ENSMUSG00000101147,0,0,0,0,0,0
ENSMUSG00000100739,0,0,0,0,0,0
ENSMUSG00000095345,0,0,0,0,0,0
ENSMUSG00000100709,0,0,0,0,0,0
ENSMUSG00000095968,0,0,0,0,0,0
ENSMUSG00000101779,0,0,0,0,0,0
ENSMUSG00000094529,0,0,0,0,0,0
ENSMUSG00000101745,0,0,0,0,0,0
ENSMUSG00000101254,0,0,0,0,0,0
ENSMUSG00000100957,0,0,0,0,0,0
ENSMUSG00000100976,0,0,0,0,0,0
ENSMUSG00000099756,0,0,0,0,0,0
ENSMUSG00000100489,0,0,0,0,0,0
ENSMUSG00000101239,0,0,0,0,0,0
ENSMUSG00000100971,0,0,0,0,0,0
ENSMUSG00000099555,0,0,0,0,0,0
ENSMUSG00000101369,0,0,0,0,0,0
ENSMUSG00000101096,0,0,0,0,0,0
ENSMUSG00000095263,0,0,0,0,0,0
ENSMUSG00000096272,0,0,0,0,0,0
ENSMUSG00000099426,0,0,0,0,0,0
ENSMUSG00000096711,0,0,0,0,0,0
ENSMUSG00000101728,0,0,0,0,0,0
ENSMUSG00000100509,0,0,0,0,0,0
ENSMUSG00000095553,0,0,0,0,0,0
ENSMUSG00000099550,0,0,0,0,0,0
ENSMUSG00000102065,0,0,0,0,0,0
ENSMUSG00000101099,0,0,0,0,0,0
ENSMUSG00000095049,0,0,0,0,0,0
ENSMUSG00000101601,0,0,0,0,0,0
ENSMUSG00000101516,0,0,0,0,0,0
ENSMUSG00000101359,0,0,0,0,0,0
ENSMUSG00000100790,0,0,0,0,0,0
ENSMUSG00000101302,0,0,0,0,0,0
ENSMUSG00000102125,0,0,0,0,0,0
ENSMUSG00000094064,0,0,0,0,0,0
ENSMUSG00000101421,0,0,0,0,0,0
ENSMUSG00000099461,0,0,0,0,0,0
ENSMUSG00000101706,0,0,0,0,0,0
ENSMUSG00000096532,0,0,0,0,0,0
ENSMUSG00000101627,0,0,0,0,0,0
ENSMUSG00000101852,0,0,0,0,0,0
ENSMUSG00000101681,0,0,0,0,0,0
ENSMUSG00000099438,0,0,0,0,0,0
ENSMUSG00000101870,0,0,0,0,0,0
ENSMUSG00000101472,0,0,0,0,0,0
ENSMUSG00000101407,0,0,0,0,0,0
ENSMUSG00000099500,0,0,0,0,0,0
ENSMUSG00000100097,0,0,0,0,0,0
ENSMUSG00000099806,0,0,0,0,0,0
ENSMUSG00000101474,0,0,0,0,0,0
ENSMUSG00000099704,0,0,0,0,0,0
ENSMUSG00000101383,0,0,0,0,0,0
ENSMUSG00000099737,0,0,0,0,0,0
ENSMUSG00000099914,0,0,0,0,0,0
ENSMUSG00000101417,0,0,0,0,0,0
ENSMUSG00000101654,0,0,0,0,0,0
ENSMUSG00000099369,0,0,0,0,0,0
ENSMUSG00000101808,0,0,0,0,0,0
ENSMUSG00000101893,0,0,0,0,0,0
ENSMUSG00000099910,0,0,0,0,0,0
ENSMUSG00000100442,0,0,0,0,0,0
ENSMUSG00000101518,0,0,0,0,0,0
ENSMUSG00000099818,0,0,0,0,0,0
ENSMUSG00000100500,0,0,0,0,0,0
ENSMUSG00000100677,0,0,0,0,0,0
ENSMUSG00000100171,0,0,0,0,0,0
ENSMUSG00000101374,0,0,0,0,0,0
ENSMUSG00000101255,0,0,0,0,0,0
ENSMUSG00000099463,0,0,0,0,0,0
ENSMUSG00000100745,0,0,0,0,0,0
ENSMUSG00000101341,0,0,0,0,0,0
ENSMUSG00000100193,0,0,0,0,0,0
ENSMUSG00000099651,0,0,0,0,0,0
ENSMUSG00000101787,0,0,0,0,0,0
ENSMUSG00000101043,0,0,0,0,0,0
ENSMUSG00000100535,0,0,0,0,0,0
ENSMUSG00000099390,0,0,0,0,0,0
ENSMUSG00000099738,0,0,0,0,0,0
ENSMUSG00000100422,0,0,0,0,0,0
ENSMUSG00000101988,0,0,0,0,0,0
ENSMUSG00000100385,0,0,0,0,0,0
ENSMUSG00000101336,0,0,0,0,0,0
ENSMUSG00000101593,0,0,0,0,0,0
ENSMUSG00000099733,0,0,0,0,0,0
ENSMUSG00000101626,0,0,0,0,0,0
ENSMUSG00000101091,0,0,0,0,0,0
ENSMUSG00000100229,0,0,0,0,0,0
ENSMUSG00000101691,0,0,0,0,0,0
ENSMUSG00000100540,0,0,0,0,0,0
ENSMUSG00000100244,0,0,0,0,0,0
ENSMUSG00000100694,0,0,0,0,0,0
ENSMUSG00000099799,0,0,0,0,0,0
ENSMUSG00000099999,0,0,0,0,0,0
ENSMUSG00000101844,0,0,0,0,0,0
ENSMUSG00000101806,0,0,0,0,0,0
ENSMUSG00000101632,0,0,0,0,0,0
ENSMUSG00000099525,0,0,0,0,0,0
ENSMUSG00000100749,0,0,0,0,0,0
ENSMUSG00000099963,0,0,0,0,0,0
ENSMUSG00000101857,0,0,0,0,0,0
ENSMUSG00000101836,0,0,0,0,0,0
ENSMUSG00000102008,0,0,0,0,0,0
ENSMUSG00000100869,0,0,0,0,0,0
ENSMUSG00000101277,0,0,0,0,0,0
ENSMUSG00000099371,0,0,0,0,0,0
ENSMUSG00000100359,0,0,0,0,0,0
ENSMUSG00000099495,0,0,0,0,0,0
ENSMUSG00000101747,0,0,0,0,0,0
ENSMUSG00000100263,0,0,0,0,0,0
ENSMUSG00000101575,0,0,0,0,0,0
ENSMUSG00000101715,0,0,0,0,0,0
ENSMUSG00000100785,0,0,0,0,0,0
ENSMUSG00000101425,0,0,0,0,0,0
ENSMUSG00000100698,0,0,0,0,0,0
ENSMUSG00000099822,0,0,0,0,0,0
ENSMUSG00000099547,0,0,0,0,0,0
ENSMUSG00000101781,0,0,0,0,0,0
ENSMUSG00000101271,0,0,0,0,0,0
ENSMUSG00000099504,0,0,0,0,0,0
ENSMUSG00000099782,0,0,0,0,0,0
ENSMUSG00000101377,0,0,0,0,0,0
ENSMUSG00000101038,0,0,0,0,0,0
ENSMUSG00000101709,0,0,0,0,0,0
ENSMUSG00000100604,0,0,0,0,0,0
ENSMUSG00000099554,0,0,0,0,0,0
ENSMUSG00000099814,0,0,0,0,0,0
ENSMUSG00000101757,0,0,0,0,0,0
ENSMUSG00000100179,0,0,0,0,0,0
ENSMUSG00000101815,0,0,0,0,0,0
ENSMUSG00000101538,0,0,0,0,0,0
ENSMUSG00000100251,0,0,0,0,0,0
ENSMUSG00000100983,0,0,0,0,0,0
ENSMUSG00000101774,0,0,0,0,0,0
ENSMUSG00000101820,0,0,0,0,0,0
ENSMUSG00000100283,0,0,0,0,0,0
ENSMUSG00000099883,0,0,0,0,0,0
ENSMUSG00000099832,0,0,0,0,0,0
ENSMUSG00000100363,0,0,0,0,0,0
ENSMUSG00000101246,0,0,0,0,0,0
ENSMUSG00000100276,0,0,0,0,0,0
ENSMUSG00000101382,0,0,0,0,0,0
ENSMUSG00000101318,0,0,0,0,0,0
ENSMUSG00000099967,0,0,0,0,0,0
ENSMUSG00000100805,0,0,0,0,0,0
ENSMUSG00000101161,0,0,0,0,0,0
ENSMUSG00000100705,0,0,0,0,0,0
ENSMUSG00000099661,0,0,0,0,0,0
ENSMUSG00000101157,0,0,0,0,0,0
ENSMUSG00000099712,0,0,0,0,0,0
ENSMUSG00000094507,0,0,0,0,0,0
ENSMUSG00000100115,0,0,0,0,0,0
ENSMUSG00000099586,0,0,0,0,0,0
ENSMUSG00002075716,0,0,0,0,0,0
ENSMUSG00000100066,0,0,0,0,0,0
ENSMUSG00000101881,0,0,0,0,0,0
ENSMUSG00000101879,0,0,0,0,0,0
ENSMUSG00000101218,0,0,0,0,0,0
ENSMUSG00000099412,0,0,0,0,0,0
ENSMUSG00002075673,0,0,0,0,0,0
ENSMUSG00000101831,0,0,0,0,0,0
ENSMUSG00000101128,0,0,0,0,0,0
ENSMUSG00000101788,0,0,0,0,0,0
ENSMUSG00000100428,0,0,0,0,0,0
ENSMUSG00000102087,0,0,0,0,0,0
ENSMUSG00000099601,0,0,0,0,0,0
ENSMUSG00000101704,0,0,0,0,0,0
ENSMUSG00000101428,0,0,0,0,0,0
ENSMUSG00000101349,0,0,0,0,0,0
ENSMUSG00000100140,0,0,0,0,0,0
ENSMUSG00000101710,0,0,0,0,0,0
ENSMUSG00000094575,0,0,0,0,0,0
ENSMUSG00000101146,0,0,0,0,0,0
ENSMUSG00000099499,0,0,0,0,0,0
ENSMUSG00000101213,0,0,0,0,0,0
ENSMUSG00000100952,0,0,0,0,0,0
ENSMUSG00000099730,0,0,0,0,0,0
ENSMUSG00000099896,0,0,0,0,0,0
ENSMUSG00000101873,0,0,0,0,0,0
ENSMUSG00000101980,0,0,0,0,0,0
ENSMUSG00000100203,0,0,0,0,0,0
ENSMUSG00000100669,0,0,0,0,0,0
ENSMUSG00000099460,0,0,0,0,0,0
ENSMUSG00000100260,0,0,0,0,0,0
ENSMUSG00000100675,0,0,0,0,0,0
ENSMUSG00000099807,0,0,0,0,0,0
ENSMUSG00000101435,0,0,0,0,0,0
ENSMUSG00000100544,0,0,0,0,0,0
ENSMUSG00000100883,0,0,0,0,0,0
ENSMUSG00000100902,0,0,0,0,0,0
ENSMUSG00000100892,0,0,0,0,0,0
ENSMUSG00000100673,0,0,0,0,0,0
ENSMUSG00000101050,0,0,0,0,0,0
ENSMUSG00000102025,0,0,0,0,0,0
ENSMUSG00000099793,0,0,0,0,0,0
ENSMUSG00000099944,0,0,0,0,0,0
ENSMUSG00000100226,0,0,0,0,0,0
ENSMUSG00000100699,0,0,0,0,0,0
ENSMUSG00000096438,1,2,4,1,2,2
ENSMUSG00000101957,0,0,0,0,0,0
ENSMUSG00000101071,0,0,0,0,0,0
ENSMUSG00000099351,0,0,0,0,0,0
ENSMUSG00000099489,0,0,0,0,0,0
ENSMUSG00000099425,0,0,0,0,0,0
ENSMUSG00000100845,0,0,0,0,0,0
ENSMUSG00000101020,0,0,0,0,0,0
ENSMUSG00000096275,0,0,0,0,0,0
ENSMUSG00000094404,0,0,0,0,0,0
ENSMUSG00000101408,0,0,0,0,0,0
ENSMUSG00000101771,0,0,0,0,0,0
ENSMUSG00000100719,0,0,0,0,0,0
ENSMUSG00000100643,0,0,0,0,0,0
ENSMUSG00000101898,0,0,0,0,0,0
ENSMUSG00000101740,0,0,0,0,0,0
ENSMUSG00000100050,0,0,0,0,0,0
ENSMUSG00000101292,0,0,0,0,0,0
ENSMUSG00000100588,0,0,0,0,0,0
ENSMUSG00000102050,0,0,0,0,0,0
ENSMUSG00000101238,0,0,0,0,0,0
ENSMUSG00000100406,0,0,0,0,0,0
ENSMUSG00000099526,0,0,0,0,0,0
ENSMUSG00000101040,0,0,0,0,0,0
ENSMUSG00000100560,0,0,0,0,0,0
ENSMUSG00000101272,0,0,0,0,0,0
ENSMUSG00000101478,0,0,0,0,0,0
ENSMUSG00000101633,0,0,0,0,0,0
ENSMUSG00000101283,0,0,0,0,0,0
ENSMUSG00000101727,0,0,0,0,0,0
ENSMUSG00000100907,0,0,0,0,0,0
ENSMUSG00000101124,0,0,0,0,0,0
ENSMUSG00000101960,0,0,0,0,0,0
ENSMUSG00000099723,0,0,0,0,0,0
ENSMUSG00000095179,0,0,0,0,0,0
ENSMUSG00000104381,0,0,0,0,0,0
ENSMUSG00000101917,0,0,0,0,0,0
ENSMUSG00000101205,0,0,0,0,0,0
ENSMUSG00000100526,0,0,0,0,0,0
ENSMUSG00000101785,0,0,0,0,0,0
ENSMUSG00000100149,0,0,0,0,0,0
ENSMUSG00000101602,0,0,0,0,0,0
ENSMUSG00000099953,0,0,0,0,0,0
ENSMUSG00000100043,0,0,0,0,0,0
ENSMUSG00000102032,0,0,0,0,0,0
ENSMUSG00000099786,0,0,0,0,0,0
ENSMUSG00000100823,0,0,0,0,0,0
ENSMUSG00000094354,0,0,0,0,0,0
ENSMUSG00000095725,0,0,0,0,0,0
ENSMUSG00000099416,0,0,0,0,0,0
ENSMUSG00000100900,0,0,0,0,0,0
ENSMUSG00000095433,0,0,0,0,0,0
ENSMUSG00000100508,0,0,0,0,0,0
ENSMUSG00000100771,0,0,0,0,0,0
ENSMUSG00000101090,0,0,0,0,0,0
ENSMUSG00000099606,0,0,0,0,0,0
ENSMUSG00000100063,0,0,0,0,0,0
ENSMUSG00000100644,0,0,0,0,0,0
ENSMUSG00002075449,0,0,0,0,0,0
ENSMUSG00002074974,0,0,0,0,0,0
ENSMUSG00000100722,0,0,0,0,0,0
ENSMUSG00000096898,0,0,0,0,0,0
ENSMUSG00000099379,0,0,0,0,0,0
ENSMUSG00000101017,0,0,0,0,0,0
ENSMUSG00000100070,0,0,0,0,0,0
ENSMUSG00000100366,0,0,0,0,0,0
ENSMUSG00000096885,0,0,0,0,0,0
ENSMUSG00000100888,0,0,0,0,0,0
ENSMUSG00000100433,0,0,0,0,0,0
ENSMUSG00000102111,0,0,0,0,0,0
ENSMUSG00000101060,0,0,0,0,0,0
ENSMUSG00000099497,0,0,0,0,0,0
ENSMUSG00000099479,0,0,0,0,0,0
ENSMUSG00000101115,0,0,0,0,0,0
ENSMUSG00000100849,0,0,0,0,0,0
ENSMUSG00000095452,0,0,0,0,0,0
ENSMUSG00000101194,0,0,0,0,0,0
ENSMUSG00000100797,0,0,0,0,0,0
ENSMUSG00000099742,0,0,0,0,0,0
ENSMUSG00000099645,0,0,0,0,0,0
ENSMUSG00000100999,0,0,0,0,0,0
ENSMUSG00000101562,0,0,0,0,0,0
ENSMUSG00000100091,0,0,0,0,0,0
ENSMUSG00000101321,0,0,0,0,0,0
ENSMUSG00000100649,0,0,0,0,0,0
ENSMUSG00000100328,0,0,0,0,0,0
ENSMUSG00000100196,0,0,0,0,0,0
ENSMUSG00000101098,0,0,0,0,0,0
ENSMUSG00000099628,0,0,0,0,0,0
ENSMUSG00000096120,0,0,0,0,0,0
ENSMUSG00000094739,0,0,0,0,0,0
ENSMUSG00000099897,0,0,0,0,0,0
ENSMUSG00000102071,0,0,0,0,0,0
ENSMUSG00000100741,0,0,0,0,0,0
ENSMUSG00000099785,0,0,0,0,0,0
ENSMUSG00000094071,0,0,0,0,0,0
ENSMUSG00000101804,0,0,0,0,0,0
ENSMUSG00000101536,0,0,0,0,0,0
ENSMUSG00000099652,0,0,0,0,0,0
ENSMUSG00000100737,0,0,0,0,0,0
ENSMUSG00000099780,0,0,0,0,0,0
ENSMUSG00000099849,0,0,0,0,0,0
ENSMUSG00000100822,0,0,0,0,0,0
ENSMUSG00000101471,0,0,0,0,0,0
ENSMUSG00000101455,0,0,0,0,0,0
ENSMUSG00000099700,0,0,0,0,0,0
ENSMUSG00000101811,0,0,0,0,0,0
ENSMUSG00000099833,0,0,0,0,0,0
ENSMUSG00000101259,0,0,0,0,0,0
ENSMUSG00000101247,0,0,0,0,0,0
ENSMUSG00000100610,0,0,0,0,0,0
ENSMUSG00000099408,0,0,0,0,0,0
ENSMUSG00000101197,0,0,0,0,0,0
ENSMUSG00000101207,0,0,0,0,0,0
ENSMUSG00000102016,0,0,0,0,0,0
ENSMUSG00000099542,0,0,0,0,0,0
ENSMUSG00000101340,0,0,0,0,0,0
ENSMUSG00000100107,0,0,0,0,0,0
ENSMUSG00000099972,0,0,0,0,0,0
ENSMUSG00000100051,0,0,0,0,0,0
